date,ratio,region
2024-08-20,3.4571959609409673,고흥·녹동항
2024-08-21,3.3240401686640033,고흥·녹동항
2024-08-22,7.801403683976919,고흥·녹동항
2024-08-23,9.396499112294718,고흥·녹동항
2024-08-24,29.65421105193076,고흥·녹동항
2024-08-25,4.697902796271637,고흥·녹동항
2024-08-26,4.387899467376831,고흥·녹동항
2024-08-27,3.8115845539280957,고흥·녹동항
2024-08-28,4.387899467376831,고흥·녹동항
2024-08-29,5.186140701287172,고흥·녹동항
2024-08-30,11.834914558366622,고흥·녹동항
2024-08-31,25.398773857079448,고흥·녹동항
2024-09-01,3.8115845539280957,고흥·녹동항
2024-09-02,6.737544385264092,고흥·녹동항
2024-09-03,3.7228140257434523,고흥·녹동항
2024-09-04,3.634737017310253,고흥·녹동항
2024-09-05,3.146499112294718,고흥·녹동항
2024-09-06,6.515618064802485,고흥·녹동항
2024-09-07,19.148773857079448,고흥·녹동항
2024-09-08,4.609825787838438,고흥·녹동항
2024-09-09,4.964214380825566,고흥·녹동항
2024-09-10,5.540529294274301,고흥·녹동항
2024-09-11,8.20017754105637,고흥·녹동항
2024-09-12,7.357551043053706,고흥·녹동항
2024-09-13,14.715795605858853,고흥·녹동항
2024-09-14,52.127025077674205,고흥·녹동항
2024-09-15,65.42526631158455,고흥·녹동항
2024-09-16,57.71263315579227,고흥·녹동항
2024-09-17,46.71965157567687,고흥·녹동항
2024-09-18,10.327896138482023,고흥·녹동항
2024-09-19,9.308422103861517,고흥·녹동항
2024-09-20,7.535092099422991,고흥·녹동항
2024-09-21,6.515618064802485,고흥·녹동항
2024-09-22,5.451758766089658,고흥·녹동항
2024-09-23,5.362988237905015,고흥·녹동항
2024-09-24,4.919829116733244,고흥·녹동항
2024-09-25,3.6784287616511313,고흥·녹동항
2024-09-26,4.1222814025743455,고흥·녹동항
2024-09-27,7.933865956502441,고흥·녹동항
2024-09-28,29.919829116733244,고흥·녹동항
2024-09-29,3.989125610297381,고흥·녹동항
2024-09-30,4.78667332445628,고흥·녹동항
2024-10-01,5.407373501997336,고흥·녹동항
2024-10-02,4.609825787838438,고흥·녹동항
2024-10-03,5.629299822458943,고흥·녹동항
2024-10-04,9.308422103861517,고흥·녹동항
2024-10-05,27.83649578339991,고흥·녹동항
2024-10-06,3.8115845539280957,고흥·녹동항
2024-10-07,3.1028073679538393,고흥·녹동항
2024-10-08,3.058422103861518,고흥·녹동항
2024-10-09,3.634737017310253,고흥·녹동항
2024-10-10,5.318602973812694,고흥·녹동항
2024-10-11,8.067021748779405,고흥·녹동항
2024-10-12,23.625443852640924,고흥·녹동항
2024-10-13,3.4571959609409673,고흥·녹동항
2024-10-14,3.0140368397691963,고흥·녹동항
2024-10-15,2.8808810474922324,고흥·녹동항
2024-10-16,2.836495783399911,고흥·녹동항
2024-10-17,3.9003550821127377,고흥·녹동항
2024-10-18,4.033510874389703,고흥·녹동항
2024-10-19,15.469651575676874,고흥·녹동항
2024-10-20,2.925266311584554,고흥·녹동항
2024-10-21,2.5708777185974254,고흥·녹동항
2024-10-22,2.925266311584554,고흥·녹동항
2024-10-23,2.8808810474922324,고흥·녹동항
2024-10-24,3.1028073679538393,고흥·녹동항
2024-10-25,5.407373501997336,고흥·녹동항
2024-10-26,19.458777185974256,고흥·녹동항
2024-10-27,2.836495783399911,고흥·녹동항
2024-10-28,2.171410341766533,고흥·녹동항
2024-10-29,3.5015812250332887,고흥·녹동항
2024-10-30,3.19088437638704,고흥·녹동항
2024-10-31,4.1222814025743455,고흥·녹동항
2024-11-01,5.141755437194851,고흥·녹동항
2024-11-02,17.64175543719485,고흥·녹동항
2024-11-03,4.5654405237461155,고흥·녹동항
2024-11-04,4.742288060363959,고흥·녹동항
2024-11-05,4.34351420328451,고흥·녹동항
2024-11-06,2.925266311584554,고흥·녹동항
2024-11-07,3.5459664891256106,고흥·녹동항
2024-11-08,8.333333333333332,고흥·녹동항
2024-11-09,19.060003328894805,고흥·녹동항
2024-11-10,3.146499112294718,고흥·녹동항
2024-11-11,2.3489513981358185,고흥·녹동항
2024-11-12,2.836495783399911,고흥·녹동항
2024-11-13,2.260180869951176,고흥·녹동항
2024-11-14,2.925266311584554,고흥·녹동항
2024-11-15,4.697902796271637,고흥·녹동항
2024-11-16,16.88789946737683,고흥·녹동항
2024-11-17,1.8614070128717262,고흥·녹동항
2024-11-18,1.9057922769640478,고흥·녹동항
2024-11-19,0.886318242343542,고흥·녹동항
2024-11-20,2.39333666222814,고흥·녹동항
2024-11-21,2.7477252552152684,고흥·녹동항
2024-11-22,4.521055259653794,고흥·녹동항
2024-11-23,14.760180869951176,고흥·녹동항
2024-11-24,2.171410341766533,고흥·녹동항
2024-11-25,1.5950954283177985,고흥·녹동항
2024-11-26,2.127025077674212,고흥·녹동항
2024-11-27,3.1028073679538393,고흥·녹동항
2024-11-28,2.836495783399911,고흥·녹동항
2024-11-29,7.047547714158899,고흥·녹동항
2024-11-30,20.611407012871727,고흥·녹동항
2024-12-01,1.0631657789613846,고흥·녹동항
2024-12-02,1.1963215712383488,고흥·녹동항
2024-12-03,0.6200066577896137,고흥·녹동항
2024-12-04,0.26561806480248557,고흥·녹동항
2024-12-05,0.35438859298712827,고흥·녹동항
2024-12-06,0.7531624500665779,고흥·녹동항
2024-12-07,1.2407068353306703,고흥·녹동항
2024-12-08,0.6200066577896137,고흥·녹동항
2024-12-09,0.2212328007101642,고흥·녹동항
2024-12-10,0.8419329782512206,고흥·녹동항
2024-12-11,1.1963215712383488,고흥·녹동항
2024-12-12,0.35438859298712827,고흥·녹동항
2024-12-13,0.7975477141588992,고흥·녹동항
2024-12-14,0.886318242343542,고흥·녹동항
2024-12-15,0.2212328007101642,고흥·녹동항
2024-12-16,0.31000332889480686,고흥·녹동항
2024-12-17,0.6200066577896137,고흥·녹동항
2024-12-18,0.26561806480248557,고흥·녹동항
2024-12-19,0.0,고흥·녹동항
2024-12-20,0.31000332889480686,고흥·녹동항
2024-12-21,1.1075510430537063,고흥·녹동항
2024-12-22,1.0631657789613846,고흥·녹동항
2024-12-23,0.8419329782512206,고흥·녹동항
2024-12-24,1.3738626276076342,고흥·녹동항
2024-12-25,1.6838659565024412,고흥·녹동항
2024-12-26,0.9750887705281844,고흥·녹동항
2024-12-27,1.4182478916999555,고흥·녹동항
2024-12-28,1.6838659565024412,고흥·녹동항
2024-12-29,0.7087771859742565,고흥·녹동항
2024-12-30,2.083333333333333,고흥·녹동항
2024-12-31,1.462633155792277,고흥·녹동항
2025-01-01,0.7087771859742565,고흥·녹동항
2025-01-02,0.7087771859742565,고흥·녹동항
2025-01-03,0.6643919218819352,고흥·녹동항
2025-01-04,0.6643919218819352,고흥·녹동항
2025-01-05,0.2212328007101642,고흥·녹동항
2025-01-06,0.0,고흥·녹동항
2025-01-07,0.0,고흥·녹동항
2025-01-08,0.0,고흥·녹동항
2025-01-09,0.31000332889480686,고흥·녹동항
2025-01-10,0.31000332889480686,고흥·녹동항
2025-01-11,0.8419329782512206,고흥·녹동항
2025-01-12,0.31000332889480686,고흥·녹동항
2025-01-13,0.6200066577896137,고흥·녹동항
2025-01-14,0.0,고흥·녹동항
2025-01-15,0.0,고흥·녹동항
2025-01-16,0.31000332889480686,고흥·녹동항
2025-01-17,0.2212328007101642,고흥·녹동항
2025-01-18,0.7531624500665779,고흥·녹동항
2025-01-19,0.0,고흥·녹동항
2025-01-20,0.5312361296049711,고흥·녹동항
2025-01-21,0.6643919218819352,고흥·녹동항
2025-01-22,0.4875443852640922,고흥·녹동항
2025-01-23,1.1519363071460276,고흥·녹동항
2025-01-24,1.9945628051486906,고흥·녹동항
2025-01-25,4.166666666666666,고흥·녹동항
2025-01-26,13.430703506435862,고흥·녹동항
2025-01-27,5.496144030181979,고흥·녹동항
2025-01-28,2.4377219263204615,고흥·녹동항
2025-01-29,1.1519363071460276,고흥·녹동항
2025-01-30,0.886318242343542,고흥·녹동항
2025-01-31,0.8419329782512206,고흥·녹동항
2025-02-01,0.7975477141588992,고흥·녹동항
2025-02-02,0.3987738570794496,고흥·녹동항
2025-02-03,0.35438859298712827,고흥·녹동항
2025-02-04,0.4875443852640922,고흥·녹동항
2025-02-05,0.0,고흥·녹동항
2025-02-06,0.0,고흥·녹동항
2025-02-07,0.0,고흥·녹동항
2025-02-08,0.2212328007101642,고흥·녹동항
2025-02-09,0.26561806480248557,고흥·녹동항
2025-02-10,0.31000332889480686,고흥·녹동항
2025-02-11,0.0,고흥·녹동항
2025-02-12,0.0,고흥·녹동항
2025-02-13,0.0,고흥·녹동항
2025-02-14,0.6643919218819352,고흥·녹동항
2025-02-15,0.7087771859742565,고흥·녹동항
2025-02-16,0.3987738570794496,고흥·녹동항
2025-02-17,0.26561806480248557,고흥·녹동항
2025-02-18,0.0,고흥·녹동항
2025-02-19,0.0,고흥·녹동항
2025-02-20,0.26561806480248557,고흥·녹동항
2025-02-21,0.0,고흥·녹동항
2025-02-22,0.9307035064358631,고흥·녹동항
2025-02-23,0.5312361296049711,고흥·녹동항
2025-02-24,0.0,고흥·녹동항
2025-02-25,0.5756213936972925,고흥·녹동항
2025-02-26,0.5756213936972925,고흥·녹동항
2025-02-27,0.5756213936972925,고흥·녹동항
2025-02-28,0.6200066577896137,고흥·녹동항
2025-03-01,1.1519363071460276,고흥·녹동항
2025-03-02,0.6200066577896137,고흥·녹동항
2025-03-03,0.2212328007101642,고흥·녹동항
2025-03-04,0.8419329782512206,고흥·녹동항
2025-03-05,0.2212328007101642,고흥·녹동항
2025-03-06,0.4875443852640922,고흥·녹동항
2025-03-07,0.3987738570794496,고흥·녹동항
2025-03-08,0.9750887705281844,고흥·녹동항
2025-03-09,0.6200066577896137,고흥·녹동항
2025-03-10,0.3987738570794496,고흥·녹동항
2025-03-11,1.1519363071460276,고흥·녹동항
2025-03-12,0.31000332889480686,고흥·녹동항
2025-03-13,0.31000332889480686,고흥·녹동항
2025-03-14,0.31000332889480686,고흥·녹동항
2025-03-15,0.886318242343542,고흥·녹동항
2025-03-16,0.31000332889480686,고흥·녹동항
2025-03-17,0.26561806480248557,고흥·녹동항
2025-03-18,0.7975477141588992,고흥·녹동항
2025-03-19,0.2212328007101642,고흥·녹동항
2025-03-20,0.6643919218819352,고흥·녹동항
2025-03-21,1.1075510430537063,고흥·녹동항
2025-03-22,1.63948069241012,고흥·녹동항
2025-03-23,0.6200066577896137,고흥·녹동항
2025-03-24,1.5514036839769196,고흥·녹동항
2025-03-25,0.9307035064358631,고흥·녹동항
2025-03-26,0.8419329782512206,고흥·녹동항
2025-03-27,0.7531624500665779,고흥·녹동항
2025-03-28,0.886318242343542,고흥·녹동항
2025-03-29,1.63948069241012,고흥·녹동항
2025-03-30,1.0631657789613846,고흥·녹동항
2025-03-31,1.5070184198845982,고흥·녹동항
2025-04-01,1.63948069241012,고흥·녹동항
2025-04-02,3.368425432756325,고흥·녹동항
2025-04-03,2.8808810474922324,고흥·녹동항
2025-04-04,3.23526964047936,고흥·녹동항
2025-04-05,4.34351420328451,고흥·녹동항
2025-04-06,2.526492454505104,고흥·녹동항
2025-04-07,3.5459664891256106,고흥·녹동항
2025-04-08,3.7671992898357742,고흥·녹동항
2025-04-09,3.5459664891256106,고흥·녹동항
2025-04-10,6.471232800710164,고흥·녹동항
2025-04-11,7.668247891699956,고흥·녹동항
2025-04-12,9.042110519307588,고흥·녹동항
2025-04-13,3.1028073679538393,고흥·녹동항
2025-04-14,4.34351420328451,고흥·녹동항
2025-04-15,3.7671992898357742,고흥·녹동항
2025-04-16,2.127025077674212,고흥·녹동항
2025-04-17,2.8808810474922324,고흥·녹동항
2025-04-18,5.629299822458943,고흥·녹동항
2025-04-19,18.528073679538394,고흥·녹동항
2025-04-20,6.3380770084332,고흥·녹동항
2025-04-21,4.697902796271637,고흥·녹동항
2025-04-22,3.23526964047936,고흥·녹동항
2025-04-23,3.23526964047936,고흥·녹동항
2025-04-24,3.1028073679538393,고흥·녹동항
2025-04-25,10.194740346205059,고흥·녹동항
2025-04-26,16.88789946737683,고흥·녹동항
2025-04-27,2.7477252552152684,고흥·녹동항
2025-04-28,4.919829116733244,고흥·녹동항
2025-04-29,3.5459664891256106,고흥·녹동항
2025-04-30,4.875443852640923,고흥·녹동항
2025-05-01,5.229832445628051,고흥·녹동항
2025-05-02,10.992288060363958,고흥·녹동항
2025-05-03,44.45877718597425,고흥·녹동항
2025-05-04,13.297547714158897,고흥·녹동항
2025-05-05,4.34351420328451,고흥·녹동항
2025-05-06,2.260180869951176,고흥·녹동항
2025-05-07,3.368425432756325,고흥·녹동항
2025-05-08,2.39333666222814,고흥·녹동항
2025-05-09,3.9003550821127377,고흥·녹동항
2025-05-10,13.386318242343542,고흥·녹동항
2025-05-11,1.9945628051486906,고흥·녹동항
2025-05-12,2.482107190412783,고흥·녹동항
2025-05-13,2.7477252552152684,고흥·녹동항
2025-05-14,1.9945628051486906,고흥·녹동항
2025-05-15,2.836495783399911,고흥·녹동항
2025-05-16,3.1028073679538393,고흥·녹동항
2025-05-17,13.164391921881935,고흥·녹동항
2025-05-18,2.2157956058588546,고흥·녹동항
2025-05-19,1.9501775410563689,고흥·녹동항
2025-05-20,1.6838659565024412,고흥·녹동항
2025-05-21,2.2157956058588546,고흥·녹동항
2025-05-22,1.9057922769640478,고흥·녹동항
2025-05-23,4.919829116733244,고흥·녹동항
2025-05-24,11.568602973812695,고흥·녹동항
2025-05-25,1.63948069241012,고흥·녹동항
2025-05-26,2.2157956058588546,고흥·녹동항
2025-05-27,2.925266311584554,고흥·녹동항
2025-05-28,3.23526964047936,고흥·녹동항
2025-05-29,3.368425432756325,고흥·녹동항
2025-05-30,7.668247891699956,고흥·녹동항
2025-05-31,15.292110519307588,고흥·녹동항
2025-06-01,4.254743675099867,고흥·녹동항
2025-06-02,3.368425432756325,고흥·녹동항
2025-06-03,4.609825787838438,고흥·녹동항
2025-06-04,5.008599644917887,고흥·녹동항
2025-06-05,11.746144030181977,고흥·녹동항
2025-06-06,20.168247891699956,고흥·녹동항
2025-06-07,55.09737017310253,고흥·녹동항
2025-06-08,5.584914558366623,고흥·녹동항
2025-06-09,3.989125610297381,고흥·녹동항
2025-06-10,3.1028073679538393,고흥·녹동항
2025-06-11,3.058422103861518,고흥·녹동항
2025-06-12,2.4377219263204615,고흥·녹동항
2025-06-13,3.1028073679538393,고흥·녹동항
2025-06-14,11.03667332445628,고흥·녹동항
2025-06-15,2.614569462938304,고흥·녹동항
2025-06-16,1.9057922769640478,고흥·녹동항
2025-06-17,2.127025077674212,고흥·녹동항
2025-06-18,1.2850920994229915,고흥·녹동항
2025-06-19,1.772636484687084,고흥·녹동항
2025-06-20,3.0140368397691963,고흥·녹동항
2025-06-21,2.925266311584554,고흥·녹동항
2025-06-22,2.127025077674212,고흥·녹동항
2025-06-23,3.1028073679538393,고흥·녹동항
2025-06-24,1.5514036839769196,고흥·녹동항
2025-06-25,2.969651575676875,고흥·녹동항
2025-06-26,3.412810696848646,고흥·녹동항
2025-06-27,7.0031624500665774,고흥·녹동항
2025-06-28,17.065440523746116,고흥·녹동항
2025-06-29,2.836495783399911,고흥·녹동항
2025-06-30,1.5950954283177985,고흥·녹동항
2025-07-01,2.260180869951176,고흥·녹동항
2025-07-02,2.526492454505104,고흥·녹동항
2025-07-03,2.526492454505104,고흥·녹동항
2025-07-04,4.5654405237461155,고흥·녹동항
2025-07-05,13.475088770528185,고흥·녹동항
2025-07-06,2.8808810474922324,고흥·녹동항
2025-07-07,2.836495783399911,고흥·녹동항
2025-07-08,2.3489513981358185,고흥·녹동항
2025-07-09,2.7921105193075895,고흥·녹동항
2025-07-10,2.703339991122947,고흥·녹동항
2025-07-11,6.028073679538393,고흥·녹동항
2025-07-12,16.311584553928093,고흥·녹동항
2025-07-13,2.171410341766533,고흥·녹동항
2025-07-14,2.969651575676875,고흥·녹동항
2025-07-15,1.4182478916999555,고흥·녹동항
2025-07-16,2.6589547270306255,고흥·녹동항
2025-07-17,1.8170217487794051,고흥·녹동항
2025-07-18,3.3240401686640033,고흥·녹동항
2025-07-19,5.761762094984465,고흥·녹동항
2025-07-20,2.39333666222814,고흥·녹동항
2025-07-21,9.884737017310252,고흥·녹동항
2025-07-22,7.313165778961385,고흥·녹동항
2025-07-23,6.116844207723036,고흥·녹동항
2025-07-24,6.3380770084332,고흥·녹동항
2025-07-25,10.549128939192187,고흥·녹동항
2025-07-26,32.047547714158895,고흥·녹동항
2025-07-27,7.047547714158899,고흥·녹동항
2025-07-28,5.141755437194851,고흥·녹동항
2025-07-29,4.432284731469151,고흥·녹동항
2025-07-30,5.229832445628051,고흥·녹동항
2025-07-31,7.180703506435862,고흥·녹동항
2025-08-01,10.416666666666666,고흥·녹동항
2025-08-02,26.32947736351531,고흥·녹동항
2025-08-03,3.412810696848646,고흥·녹동항
2025-08-04,2.3489513981358185,고흥·녹동항
2025-08-05,2.4377219263204615,고흥·녹동항
2025-08-06,2.614569462938304,고흥·녹동항
2025-08-07,3.6784287616511313,고흥·녹동항
2025-08-08,5.629299822458943,고흥·녹동항
2025-08-09,4.4766699955614735,고흥·녹동항
2025-08-10,2.703339991122947,고흥·녹동항
2025-08-11,3.7671992898357742,고흥·녹동항
2025-08-12,3.058422103861518,고흥·녹동항
2025-08-13,3.7671992898357742,고흥·녹동항
2025-08-14,9.396499112294718,고흥·녹동항
2025-08-15,19.458777185974256,고흥·녹동항
2025-08-16,48.35982578783843,고흥·녹동항
2025-08-17,6.781236129604971,고흥·녹동항
2025-08-18,3.989125610297381,고흥·녹동항
2025-08-19,3.19088437638704,고흥·녹동항
2025-08-20,4.387899467376831,고흥·녹동항
2025-08-21,3.6784287616511313,고흥·녹동항
2025-08-22,6.293691744340878,고흥·녹동항
2025-08-23,18.08491455836662,고흥·녹동항
2025-08-24,2.7921105193075895,고흥·녹동항
2025-08-25,3.8115845539280957,고흥·녹동항
2025-08-26,2.925266311584554,고흥·녹동항
2025-08-27,3.5015812250332887,고흥·녹동항
2025-08-28,6.2056147359076785,고흥·녹동항
2025-08-29,8.377025077674212,고흥·녹동항
2025-08-30,18.43930315135375,고흥·녹동항
2025-08-31,3.1028073679538393,고흥·녹동항
2025-09-01,3.634737017310253,고흥·녹동항
2025-09-02,3.0140368397691963,고흥·녹동항
2025-09-03,4.919829116733244,고흥·녹동항
2025-09-04,8.20017754105637,고흥·녹동항
2025-09-05,10.63789946737683,고흥·녹동항
2025-09-06,27.17141034176653,고흥·녹동항
2025-09-07,6.3380770084332,고흥·녹동항
2025-09-08,4.6542110519307585,고흥·녹동항
2025-09-09,3.4571959609409673,고흥·녹동항
2025-09-10,3.634737017310253,고흥·녹동항
2025-09-11,3.3240401686640033,고흥·녹동항
2025-09-12,3.9447403462050596,고흥·녹동항
2025-09-13,13.164391921881935,고흥·녹동항
2025-09-14,3.5459664891256106,고흥·녹동항
2025-09-15,1.8170217487794051,고흥·녹동항
2025-09-16,2.7477252552152684,고흥·녹동항
2025-09-17,2.969651575676875,고흥·녹동항
2025-09-18,3.368425432756325,고흥·녹동항
2025-09-19,5.761762094984465,고흥·녹동항
2025-09-20,14.450177541056366,고흥·녹동항
2025-09-21,2.925266311584554,고흥·녹동항
2025-09-22,2.4377219263204615,고흥·녹동항
2025-09-23,2.526492454505104,고흥·녹동항
2025-09-24,2.083333333333333,고흥·녹동항
2025-09-25,3.146499112294718,고흥·녹동항
2025-09-26,5.806147359076786,고흥·녹동항
2025-09-27,14.760180869951176,고흥·녹동항
2025-09-28,4.387899467376831,고흥·녹동항
2025-09-29,5.141755437194851,고흥·녹동항
2025-09-30,4.919829116733244,고흥·녹동항
2023-01-01,0.0,당진·삽교호
2023-01-02,0.0,당진·삽교호
2023-01-03,0.0,당진·삽교호
2023-01-04,0.0,당진·삽교호
2023-01-05,0.0,당진·삽교호
2023-01-06,0.0,당진·삽교호
2023-01-07,0.0,당진·삽교호
2023-01-08,0.0,당진·삽교호
2023-01-09,0.0,당진·삽교호
2023-01-10,0.0,당진·삽교호
2023-01-11,0.0,당진·삽교호
2023-01-12,0.0,당진·삽교호
2023-01-13,0.0,당진·삽교호
2023-01-14,0.0,당진·삽교호
2023-01-15,0.0,당진·삽교호
2023-01-16,0.0,당진·삽교호
2023-01-17,0.0,당진·삽교호
2023-01-18,0.0,당진·삽교호
2023-01-19,0.0,당진·삽교호
2023-01-20,0.0,당진·삽교호
2023-01-21,0.0,당진·삽교호
2023-01-22,0.0,당진·삽교호
2023-01-23,0.0,당진·삽교호
2023-01-24,0.0,당진·삽교호
2023-01-25,0.0,당진·삽교호
2023-01-26,0.0,당진·삽교호
2023-01-27,0.0,당진·삽교호
2023-01-28,0.0,당진·삽교호
2023-01-29,0.0,당진·삽교호
2023-01-30,0.0,당진·삽교호
2023-01-31,0.0,당진·삽교호
2023-02-01,0.0,당진·삽교호
2023-02-02,0.0,당진·삽교호
2023-02-03,0.0,당진·삽교호
2023-02-04,0.0,당진·삽교호
2023-02-05,0.0,당진·삽교호
2023-02-06,0.0,당진·삽교호
2023-02-07,0.0,당진·삽교호
2023-02-08,0.0,당진·삽교호
2023-02-09,0.0,당진·삽교호
2023-02-10,0.0,당진·삽교호
2023-02-11,0.0,당진·삽교호
2023-02-12,0.0,당진·삽교호
2023-02-13,0.0,당진·삽교호
2023-02-14,0.0,당진·삽교호
2023-02-15,0.0,당진·삽교호
2023-02-16,0.0,당진·삽교호
2023-02-17,0.0,당진·삽교호
2023-02-18,0.0,당진·삽교호
2023-02-19,0.0,당진·삽교호
2023-02-20,0.0,당진·삽교호
2023-02-21,0.0,당진·삽교호
2023-02-22,0.0,당진·삽교호
2023-02-23,0.0,당진·삽교호
2023-02-24,0.0,당진·삽교호
2023-02-25,0.0,당진·삽교호
2023-02-26,0.0,당진·삽교호
2023-02-27,0.0,당진·삽교호
2023-02-28,0.0,당진·삽교호
2023-03-01,0.0,당진·삽교호
2023-03-02,0.0,당진·삽교호
2023-03-03,0.0,당진·삽교호
2023-03-04,0.0,당진·삽교호
2023-03-05,0.0,당진·삽교호
2023-03-06,0.0,당진·삽교호
2023-03-07,0.0,당진·삽교호
2023-03-08,0.0,당진·삽교호
2023-03-09,0.0,당진·삽교호
2023-03-10,0.0,당진·삽교호
2023-03-11,0.0,당진·삽교호
2023-03-12,0.0,당진·삽교호
2023-03-13,0.0,당진·삽교호
2023-03-14,0.0,당진·삽교호
2023-03-15,0.0,당진·삽교호
2023-03-16,0.0,당진·삽교호
2023-03-17,0.0,당진·삽교호
2023-03-18,0.0,당진·삽교호
2023-03-19,0.0,당진·삽교호
2023-03-20,0.0,당진·삽교호
2023-03-21,0.0,당진·삽교호
2023-03-22,0.0,당진·삽교호
2023-03-23,0.0,당진·삽교호
2023-03-24,0.0,당진·삽교호
2023-03-25,0.0,당진·삽교호
2023-03-26,0.0,당진·삽교호
2023-03-27,0.0,당진·삽교호
2023-03-28,0.0,당진·삽교호
2023-03-29,0.0,당진·삽교호
2023-03-30,0.0,당진·삽교호
2023-03-31,0.0,당진·삽교호
2023-04-01,0.0,당진·삽교호
2023-04-02,0.0,당진·삽교호
2023-04-03,0.0,당진·삽교호
2023-04-04,0.0,당진·삽교호
2023-04-05,0.0,당진·삽교호
2023-04-06,0.0,당진·삽교호
2023-04-07,0.0,당진·삽교호
2023-04-08,0.0,당진·삽교호
2023-04-09,0.0,당진·삽교호
2023-04-10,0.0,당진·삽교호
2023-04-11,0.0,당진·삽교호
2023-04-12,0.0,당진·삽교호
2023-04-13,0.0,당진·삽교호
2023-04-14,0.0,당진·삽교호
2023-04-15,0.0,당진·삽교호
2023-04-16,0.0,당진·삽교호
2023-04-17,0.0,당진·삽교호
2023-04-18,0.0,당진·삽교호
2023-04-19,0.0,당진·삽교호
2023-04-20,0.0,당진·삽교호
2023-04-21,0.0,당진·삽교호
2023-04-22,0.0,당진·삽교호
2023-04-23,0.0,당진·삽교호
2023-04-24,0.0,당진·삽교호
2023-04-25,0.0,당진·삽교호
2023-04-26,0.0,당진·삽교호
2023-04-27,0.0,당진·삽교호
2023-04-28,0.0,당진·삽교호
2023-04-29,0.0,당진·삽교호
2023-04-30,0.0,당진·삽교호
2023-05-01,0.0,당진·삽교호
2023-05-02,0.0,당진·삽교호
2023-05-03,0.0,당진·삽교호
2023-05-04,0.0,당진·삽교호
2023-05-05,0.0,당진·삽교호
2023-05-06,0.0,당진·삽교호
2023-05-07,0.0,당진·삽교호
2023-05-08,0.0,당진·삽교호
2023-05-09,0.0,당진·삽교호
2023-05-10,0.0,당진·삽교호
2023-05-11,0.0,당진·삽교호
2023-05-12,0.0,당진·삽교호
2023-05-13,0.0,당진·삽교호
2023-05-14,0.0,당진·삽교호
2023-05-15,0.0,당진·삽교호
2023-05-16,0.0,당진·삽교호
2023-05-17,0.0,당진·삽교호
2023-05-18,0.0,당진·삽교호
2023-05-19,0.0,당진·삽교호
2023-05-20,0.0,당진·삽교호
2023-05-21,0.0,당진·삽교호
2023-05-22,0.0,당진·삽교호
2023-05-23,0.0,당진·삽교호
2023-05-24,0.0,당진·삽교호
2023-05-25,0.0,당진·삽교호
2023-05-26,0.0,당진·삽교호
2023-05-27,0.0,당진·삽교호
2023-05-28,0.0,당진·삽교호
2023-05-29,0.0,당진·삽교호
2023-05-30,0.0,당진·삽교호
2023-05-31,0.0,당진·삽교호
2023-06-01,0.0,당진·삽교호
2023-06-02,0.0,당진·삽교호
2023-06-03,0.0,당진·삽교호
2023-06-04,0.0,당진·삽교호
2023-06-05,0.0,당진·삽교호
2023-06-06,0.0,당진·삽교호
2023-06-07,0.0,당진·삽교호
2023-06-08,0.0,당진·삽교호
2023-06-09,0.0,당진·삽교호
2023-06-10,0.0,당진·삽교호
2023-06-11,0.0,당진·삽교호
2023-06-12,0.0,당진·삽교호
2023-06-13,0.0,당진·삽교호
2023-06-14,0.0,당진·삽교호
2023-06-15,0.0,당진·삽교호
2023-06-16,0.0,당진·삽교호
2023-06-17,0.0,당진·삽교호
2023-06-18,0.0,당진·삽교호
2023-06-19,0.0,당진·삽교호
2023-06-20,0.0,당진·삽교호
2023-06-21,0.0,당진·삽교호
2023-06-22,0.0,당진·삽교호
2023-06-23,0.0,당진·삽교호
2023-06-24,0.0,당진·삽교호
2023-06-25,0.0,당진·삽교호
2023-06-26,0.0,당진·삽교호
2023-06-27,0.0,당진·삽교호
2023-06-28,0.0,당진·삽교호
2023-06-29,0.0,당진·삽교호
2023-06-30,0.0,당진·삽교호
2023-07-01,0.0,당진·삽교호
2023-07-02,0.0,당진·삽교호
2023-07-03,0.0,당진·삽교호
2023-07-04,0.0,당진·삽교호
2023-07-05,0.0,당진·삽교호
2023-07-06,0.0,당진·삽교호
2023-07-07,0.0,당진·삽교호
2023-07-08,0.0,당진·삽교호
2023-07-09,0.0,당진·삽교호
2023-07-10,0.0,당진·삽교호
2023-07-11,0.0,당진·삽교호
2023-07-12,0.0,당진·삽교호
2023-07-13,0.0,당진·삽교호
2023-07-14,0.0,당진·삽교호
2023-07-15,0.0,당진·삽교호
2023-07-16,0.0,당진·삽교호
2023-07-17,0.0,당진·삽교호
2023-07-18,0.0,당진·삽교호
2023-07-19,0.0,당진·삽교호
2023-07-20,0.0,당진·삽교호
2023-07-21,0.0,당진·삽교호
2023-07-22,0.0,당진·삽교호
2023-07-23,0.0,당진·삽교호
2023-07-24,0.0,당진·삽교호
2023-07-25,0.0,당진·삽교호
2023-07-26,0.0,당진·삽교호
2023-07-27,0.0,당진·삽교호
2023-07-28,0.0,당진·삽교호
2023-07-29,0.0,당진·삽교호
2023-07-30,0.0,당진·삽교호
2023-07-31,0.0,당진·삽교호
2023-08-01,0.0,당진·삽교호
2023-08-02,0.0,당진·삽교호
2023-08-03,0.0,당진·삽교호
2023-08-04,0.0,당진·삽교호
